,classifier_name,archive_name,dataset_name,iteration,precision,accuracy,recall,train_time,test_time
26,InceptionTime,UCRArchive_2018,Chinatown,0.0,0.9747474747474748,0.9854227405247812,0.9899598393574296,2815.308884382248,36.70146560668945
27,InceptionTime,UCRArchive_2018,Computers,0.0,0.7960189452124935,0.7959999999999999,0.7959999999999999,2150.1044251918793,31.90241527557373
28,InceptionTime,UCRArchive_2018,UWaveGestureLibraryY,0.0,0.764548059392532,0.7671691792294807,0.7677103884005757,4084.380718231201,34.4441442489624
29,InceptionTime,UCRArchive_2018,DiatomSizeReduction,0.0,0.954366298116298,0.934640522875817,0.9123952288845906,2559.774729013443,43.63844037055969
30,InceptionTime,UCRArchive_2018,PigCVP,0.0,0.9695512820512818,0.9615384615384616,0.9615384615384616,2307.7053332328796,32.020673513412476
31,InceptionTime,UCRArchive_2018,ShakeGestureWiimoteZ,0.0,0.9258333333333332,0.9,0.9,2377.890682697296,33.194902658462524
32,InceptionTime,UCRArchive_2018,EOGVerticalSignal,0.0,0.4652166878935848,0.4751381215469613,0.4768693610184155,4901.991873264313,32.13076186180115
33,InceptionTime,UCRArchive_2018,TwoPatterns,0.0,1.0,1.0,1.0,3074.007549762726,33.99931049346924
34,InceptionTime,UCRArchive_2018,GunPointMaleVersusFemale,0.0,0.9934210526315792,0.9936708860759492,0.9939759036144578,710.8767445087433,32.30351233482361
35,InceptionTime,UCRArchive_2018,DistalPhalanxOutlineAgeGroup,0.0,0.7225146198830409,0.7338129496402878,0.7666811531218309,2548.000014066696,41.85471796989441
36,InceptionTime,UCRArchive_2018,Ham,0.0,0.7188672168042011,0.7142857142857143,0.7118736383442266,2039.0292787551878,41.35035586357117
37,InceptionTime,UCRArchive_2018,InsectEPGSmallTrain,0.0,0.946752503839118,0.9437751004016064,0.9442948130817108,2163.278032064438,32.15977716445923
38,InceptionTime,UCRArchive_2018,SmoothSubspace,0.0,0.9934640522875816,0.9933333333333332,0.9933333333333332,674.679169178009,31.688608407974243
39,InceptionTime,UCRArchive_2018,ShapesAll,0.0,0.9420001063751064,0.9283333333333332,0.9283333333333332,4040.8505568504333,32.43053936958313
40,InceptionTime,UCRArchive_2018,ChlorineConcentration,0.0,0.8719666455365159,0.8765625,0.841829706784933,4494.660971403122,49.646158933639526
41,InceptionTime,UCRArchive_2018,BirdChicken,0.0,0.9545454545454546,0.95,0.95,2840.2634720802307,43.69518518447876
42,InceptionTime,UCRArchive_2018,SyntheticControl,0.0,0.9967320261437908,0.9966666666666668,0.9966666666666668,1161.4888970851898,32.14493751525879
43,InceptionTime,UCRArchive_2018,ECG200,0.0,0.9263736263736264,0.93,0.9210069444444444,891.1002037525177,37.547386169433594
44,InceptionTime,UCRArchive_2018,GestureMidAirD1,0.0,0.7646214896214898,0.7461538461538462,0.7461538461538463,1300.3223595619202,31.699931383132935
45,InceptionTime,UCRArchive_2018,UWaveGestureLibraryAll,0.0,0.9523485770413966,0.9519821328866556,0.9521561278855092,9198.003451824188,38.763078689575195
46,InceptionTime,UCRArchive_2018,AllGestureWiimoteZ,0.0,0.8135979963774375,0.8114285714285714,0.8114285714285714,2001.6141464710236,32.214234590530396
47,InceptionTime,UCRArchive_2018,StarLightCurves,0.0,0.977217467644358,0.9793589120932492,0.9620087976959358,10137.367530822754,47.722836494445794
48,InceptionTime,UCRArchive_2018,EOGHorizontalSignal,0.0,0.6522756801905429,0.5939226519337016,0.5950469657644296,5074.6040716171265,31.908632516860962
49,InceptionTime,UCRArchive_2018,InlineSkate,0.0,0.5188741697518378,0.4909090909090909,0.5041614398233093,2103.1336817741394,34.038140058517456
50,InceptionTime,UCRArchive_2018,PLAID,0.0,0.9319267445034468,0.9441340782122905,0.8941754419446899,8139.599129199982,35.99032235145569
51,InceptionTime,UCRArchive_2018,MixedShapesRegularTrain,0.0,0.970738957277635,0.9703092783505156,0.9695831946454998,5611.866441965103,37.32726073265076
52,InceptionTime,UCRArchive_2018,RefrigerationDevices,0.0,0.5157733784001288,0.5173333333333333,0.5173333333333333,3205.9434030056,31.94451880455017
53,InceptionTime,UCRArchive_2018,SwedishLeaf,0.0,0.9749721872674352,0.9744,0.9748435702783528,3977.8432171344757,45.28361749649048
54,InceptionTime,UCRArchive_2018,GunPointAgeSpan,0.0,0.9874939874939876,0.9873417721518988,0.9872596153846154,791.0732622146606,33.59522104263306
55,InceptionTime,UCRArchive_2018,WordSynonyms,0.0,0.6924301194941113,0.7335423197492164,0.5871407868995411,1478.1024034023285,35.18420195579529
56,InceptionTime,UCRArchive_2018,MedicalImages,0.0,0.8024576139759156,0.7947368421052632,0.7693367590331641,2773.1934316158295,52.356027364730835
57,InceptionTime,UCRArchive_2018,GesturePebbleZ2,0.0,0.8875000000000001,0.8860759493670886,0.8783441558441559,1040.1732635498047,32.02232599258423
58,InceptionTime,UCRArchive_2018,InsectWingbeatSound,0.0,0.6377861623221807,0.6388888888888888,0.6388888888888888,3045.2878861427307,48.16667628288269
59,InceptionTime,UCRArchive_2018,FaceFour,0.0,0.9666666666666668,0.9545454545454546,0.958041958041958,2483.7010159492493,44.263471603393555
60,InceptionTime,UCRArchive_2018,TwoLeadECG,0.0,0.995644599303136,0.9956101843722563,0.9956140350877192,2401.3037202358246,48.544861793518066
61,InceptionTime,UCRArchive_2018,Fungi,0.0,1.0,1.0,1.0,2117.347222805023,33.83441615104675
62,InceptionTime,UCRArchive_2018,ProximalPhalanxOutlineAgeGroup,0.0,0.7627609116282256,0.8487804878048779,0.7903832442067736,2751.04092669487,43.2429518699646
63,InceptionTime,UCRArchive_2018,Wine,0.0,0.6150568181818181,0.6111111111111112,0.6111111111111112,2286.824034690857,44.38597750663757
64,InceptionTime,UCRArchive_2018,PigArtPressure,0.0,0.996153846153846,0.9951923076923076,0.9951923076923076,2336.2476048469543,31.871371030807495
65,InceptionTime,UCRArchive_2018,Worms,0.0,0.759561403508772,0.7792207792207793,0.7283566433566434,2017.4725935459137,32.47796154022217
66,InceptionTime,UCRArchive_2018,MiddlePhalanxTW,0.0,0.38836603704382905,0.512987012987013,0.3757532885793755,2808.0206451416016,48.48586654663086
67,InceptionTime,UCRArchive_2018,SemgHandMovementCh2,0.0,0.5921887473611611,0.4822222222222222,0.4822222222222223,6824.308820724487,32.22605586051941
68,InceptionTime,UCRArchive_2018,ProximalPhalanxOutlineCorrect,0.0,0.9304692891649412,0.9312714776632304,0.9088376665938388,3986.821132183075,48.56241846084595
69,InceptionTime,UCRArchive_2018,Lightning7,0.0,0.8359937914559764,0.8356164383561644,0.85843776106934,646.9819178581238,31.150755643844604
70,InceptionTime,UCRArchive_2018,SonyAIBORobotSurface2,0.0,0.9399302070978924,0.9464847848898216,0.9493593327742056,1927.8915541172028,33.003493547439575
71,InceptionTime,UCRArchive_2018,Rock,0.0,0.7686602870813397,0.8,0.8293650793650793,2112.0600798130035,31.742969751358032
72,InceptionTime,UCRArchive_2018,WormsTwoClass,0.0,0.7931848852901484,0.7922077922077922,0.7992424242424243,1851.5531532764435,32.38771390914917
73,InceptionTime,UCRArchive_2018,MiddlePhalanxOutlineAgeGroup,0.0,0.4943780856824335,0.551948051948052,0.4825715213646248,2534.888990879059,40.573163986206055
74,InceptionTime,UCRArchive_2018,GesturePebbleZ1,0.0,0.9331218374446552,0.9244186046511628,0.9232718710089399,1025.3110253810883,31.742475271224976
75,InceptionTime,UCRArchive_2018,FaceAll,0.0,0.9002963863103914,0.8071005917159764,0.9088802140446068,3649.81867313385,44.91599154472351
76,InceptionTime,UCRArchive_2018,InsectEPGRegularTrain,0.0,1.0,1.0,1.0,2226.101350545883,32.08156371116638
77,InceptionTime,UCRArchive_2018,GestureMidAirD3,0.0,0.3954115329115329,0.4,0.4,1386.283143043518,31.333972215652466
78,InceptionTime,UCRArchive_2018,ScreenType,0.0,0.5918825863678805,0.5893333333333334,0.5893333333333333,3136.8390657901764,32.41662836074829
79,InceptionTime,UCRArchive_2018,HandOutlines,0.0,0.9594791115811742,0.954054054054054,0.941039307128581,27433.802642583847,34.198516607284546
80,InceptionTime,UCRArchive_2018,CricketZ,0.0,0.8545129763846679,0.8615384615384616,0.8557916589063167,1919.2064657211304,31.863183736801147
81,InceptionTime,UCRArchive_2018,Car,0.0,0.8875,0.8833333333333333,0.8836032388663968,2928.425128221512,38.312824010849
82,InceptionTime,UCRArchive_2018,AllGestureWiimoteY,0.0,0.8328264601898476,0.8328571428571429,0.8328571428571427,2004.122254371643,31.9494788646698
83,InceptionTime,UCRArchive_2018,FreezerRegularTrain,0.0,0.9965156794425089,0.9964912280701754,0.9964912280701754,902.1748611927032,34.37116360664368
84,InceptionTime,UCRArchive_2018,Strawberry,0.0,0.9794808949220716,0.9837837837837838,0.9857079195314488,2599.812940597534,32.70375990867615
85,InceptionTime,UCRArchive_2018,Fish,0.0,0.9826007326007326,0.9828571428571428,0.983169129720854,1181.2156491279602,31.404995918273926
86,InceptionTime,UCRArchive_2018,PickupGestureWiimoteZ,0.0,0.7804761904761905,0.76,0.76,2219.627068758011,32.41451692581177
87,InceptionTime,UCRArchive_2018,ArrowHead,0.0,0.8501284912423074,0.8457142857142858,0.8578980949776684,2839.8033854961395,44.614869356155396
88,InceptionTime,UCRArchive_2018,ProximalPhalanxTW,0.0,0.5536381141323375,0.775609756097561,0.5297174840085288,2770.1874334812164,45.97329235076904
89,InceptionTime,UCRArchive_2018,NonInvasiveFetalECGThorax2,0.0,0.9615829804522374,0.9638676844783716,0.9614653269871736,14727.884882688522,33.86801052093506
90,InceptionTime,UCRArchive_2018,FiftyWords,0.0,0.7276033941566307,0.8307692307692308,0.7118430436952109,5108.603286266327,41.74418115615845
91,InceptionTime,UCRArchive_2018,Adiac,0.0,0.8451840731252496,0.8414322250639387,0.8451539451539452,2924.6068849563594,40.6174750328064
92,InceptionTime,UCRArchive_2018,MiddlePhalanxOutlineCorrect,0.0,0.8166009852216749,0.8178694158075601,0.8097349397590361,3578.8888604640956,42.180426359176636
93,InceptionTime,UCRArchive_2018,ShapeletSim,0.0,0.9591836734693876,0.9555555555555556,0.9555555555555556,2473.5815823078156,43.21847200393677
94,InceptionTime,UCRArchive_2018,PigAirwayPressure,0.0,0.5786706349206349,0.5432692307692307,0.5432692307692307,2442.0294666290283,32.749629497528076
95,InceptionTime,UCRArchive_2018,ECGFiveDays,0.0,1.0,1.0,1.0,2522.3916144371033,48.57122278213501
96,InceptionTime,UCRArchive_2018,Beef,0.0,0.7805555555555556,0.7,0.7,2612.2853865623474,45.08715033531189
97,InceptionTime,UCRArchive_2018,MelbournePedestrian,0.0,0.914592955082338,0.91389913899139,0.9137100994243852,6116.3961544036865,37.17517328262329
98,InceptionTime,UCRArchive_2018,ElectricDevices,0.0,0.7001661703422333,0.723900920762547,0.636794742213973,28972.422469854355,35.95140480995178
99,InceptionTime,UCRArchive_2018,Yoga,0.0,0.9033609729331668,0.9016666666666666,0.8993234909546398,1807.1287314891815,34.49416756629944
100,InceptionTime,UCRArchive_2018,PhalangesOutlinesCorrect,0.0,0.8519373175603011,0.8496503496503497,0.8279410417334738,5409.63974905014,31.41560125350952
101,InceptionTime,UCRArchive_2018,SonyAIBORobotSurface1,0.0,0.8827893175074184,0.8685524126455907,0.8848396501457726,2129.4438405036926,33.00424671173096
102,InceptionTime,UCRArchive_2018,FacesUCR,0.0,0.9702403251550986,0.9712195121951221,0.95837623802533,1533.19176030159,43.496803760528564
103,InceptionTime,UCRArchive_2018,Mallat,0.0,0.9595682565113538,0.9552238805970148,0.9555286195435476,2332.0745089054108,36.2551486492157
104,InceptionTime,UCRArchive_2018,SemgHandSubjectCh2,0.0,0.8274025116461345,0.8244444444444444,0.8244444444444443,6894.128823041916,33.180487871170044
105,InceptionTime,UCRArchive_2018,UMD,0.0,0.9861111111111108,0.9861111111111112,0.9861111111111108,2153.875906944275,33.668086767196655
106,InceptionTime,UCRArchive_2018,MoteStrain,0.0,0.8910177470979465,0.8865814696485623,0.8823595866230182,2326.753562927246,44.54131054878235
107,InceptionTime,UCRArchive_2018,Trace,0.0,1.0,1.0,1.0,1598.8454451560974,42.561914920806885
108,InceptionTime,UCRArchive_2018,Haptics,0.0,0.5700702927304098,0.5487012987012987,0.5481727885266828,2042.5210735797882,32.518187284469604
109,InceptionTime,UCRArchive_2018,FordA,0.0,0.9612337047891154,0.9613636363636364,0.9614933851764528,20810.59516119957,32.38642430305481
110,InceptionTime,UCRArchive_2018,GunPoint,0.0,1.0,1.0,1.0,1980.939005613327,33.298330545425415
111,InceptionTime,UCRArchive_2018,LargeKitchenAppliances,0.0,0.909932819023728,0.904,0.904,3300.464814186096,32.488574504852295
112,InceptionTime,UCRArchive_2018,BME,0.0,0.9934640522875816,0.9933333333333332,0.9933333333333332,2136.100431203842,33.20490121841431
113,InceptionTime,UCRArchive_2018,Earthquakes,0.0,0.5416666666666666,0.7410071942446043,0.5046703296703297,2205.3628482818604,31.66715359687805
114,InceptionTime,UCRArchive_2018,ECG5000,0.0,0.6982871869446343,0.9408888888888888,0.5755349691219265,4161.803304195404,55.231353759765625
115,InceptionTime,UCRArchive_2018,AllGestureWiimoteX,0.0,0.7892898773409377,0.79,0.7899999999999999,2084.6397683620453,34.1901159286499
116,InceptionTime,UCRArchive_2018,DodgerLoopDay,0.0,0.021428571428571432,0.15,0.14285714285714285,887.0930099487305,31.28206777572632
117,InceptionTime,UCRArchive_2018,FreezerSmallTrain,0.0,0.8673713156988865,0.8673684210526316,0.8673684210526316,2154.3195152282715,34.66621112823486
118,InceptionTime,UCRArchive_2018,NonInvasiveFetalECGThorax1,0.0,0.9588800717143552,0.9608142493638676,0.9595518961107232,14811.299802780151,34.43509101867676
119,InceptionTime,UCRArchive_2018,SemgHandGenderCh2,0.0,0.8,0.8166666666666667,0.7930402930402931,4736.2904047966,33.275468587875366
120,InceptionTime,UCRArchive_2018,Phoneme,0.0,0.23523957464593745,0.34124472573839665,0.21958697266199229,2572.124036550522,35.447429895401
121,InceptionTime,UCRArchive_2018,Coffee,0.0,1.0,1.0,1.0,2660.8966794013977,44.0162832736969
122,InceptionTime,UCRArchive_2018,CinCECGTorso,0.0,0.869578610620568,0.8536231884057971,0.8541683623433027,1990.5498661994934,35.84808945655823
123,InceptionTime,UCRArchive_2018,Symbols,0.0,0.9813070740126512,0.9809045226130654,0.9812265983014504,2712.5648081302643,46.599955320358276
124,InceptionTime,UCRArchive_2018,Herring,0.0,0.6580063626723224,0.671875,0.6508097165991903,3065.1320667266846,39.4992094039917
125,InceptionTime,UCRArchive_2018,PowerCons,0.0,0.9453240969816924,0.9444444444444444,0.9444444444444444,760.5525276660919,31.388021230697632
126,InceptionTime,UCRArchive_2018,OSULeaf,0.0,0.9419728693894586,0.9421487603305784,0.9271096053704748,3677.736717224121,45.584916830062866
127,InceptionTime,UCRArchive_2018,ToeSegmentation1,0.0,0.9649122807017544,0.9649122807017544,0.9662037037037036,2920.871415376663,45.81209874153137
