classifier_name,archive_name,dataset_name,iteration,precision,accuracy,recall,duration
InceptionTime,TSC,ScreenType,0.0,0.5803360653419289,0.5760000000000001,0.5760000000000001,0.0016434192657470705
InceptionTime,TSC,WordsSynonyms,0.0,0.7123747090945792,0.7554858934169278,0.624205377537661,0.0019106864929199214
InceptionTime,TSC,Wine,0.0,0.7076923076923077,0.6666666666666666,0.6666666666666666,0.01941394805908203
InceptionTime,TSC,RefrigerationDevices,0.0,0.4986782380769722,0.5093333333333333,0.5093333333333333,0.0016467571258544922
InceptionTime,TSC,Cricket_Y,0.0,0.8538059567289348,0.8512820512820513,0.8527164453806801,0.0017080307006835938
InceptionTime,TSC,50words,0.0,0.7560924913166015,0.8417582417582418,0.7298192341714014,0.002009868621826172
InceptionTime,TSC,SonyAIBORobotSurfaceII,0.0,0.9474373105538716,0.9527806925498428,0.9539418507128878,0.017273902893066406
InceptionTime,TSC,ChlorineConcentration,0.0,0.8681509966838356,0.8752604166666667,0.8441083506872656,0.001867055892944336
InceptionTime,TSC,uWaveGestureLibrary_Z,0.0,0.7618883258883882,0.7696817420435511,0.7712310852628865,0.002134561538696289
InceptionTime,TSC,ShapesAll,0.0,0.9412364405746756,0.925,0.925,0.002213716506958008
InceptionTime,TSC,Coffee,0.0,1.0,1.0,1.0,0.015332937240600588
InceptionTime,TSC,ItalyPowerDemand,0.0,0.968095238095238,0.967930029154519,0.9679042567659458,0.0016856193542480467
InceptionTime,TSC,Lighting2,0.0,0.8019480519480521,0.8032786885245902,0.8019480519480521,0.0016143321990966795
InceptionTime,TSC,DistalPhalanxOutlineCorrect,0.0,0.7954861111111111,0.7934782608695652,0.7757763975155278,0.0016355514526367188
InceptionTime,TSC,FaceAll,0.0,0.9030734021537627,0.8041420118343195,0.9082777649124868,0.0020172595977783203
InceptionTime,TSC,ToeSegmentation2,0.0,0.8783333333333334,0.9384615384615383,0.9461477987421384,0.002025127410888672
InceptionTime,TSC,ArrowHead,0.0,0.8336456975228161,0.8285714285714286,0.8419469510527756,0.006076335906982422
InceptionTime,TSC,OSULeaf,0.0,0.938788479828216,0.9338842975206612,0.9135548026852376,0.0016584396362304688
InceptionTime,TSC,Beef,0.0,0.7805555555555556,0.7,0.7,0.0020189285278320312
InceptionTime,TSC,SmallKitchenAppliances,0.0,0.7763724950732359,0.7786666666666666,0.7786666666666667,0.0016396045684814453
InceptionTime,TSC,FISH,0.0,0.9826007326007326,0.9828571428571428,0.983169129720854,0.0016467571258544922
InceptionTime,TSC,synthetic_control,0.0,0.9967320261437908,0.9966666666666668,0.9966666666666668,0.0016584396362304688
InceptionTime,TSC,SwedishLeaf,0.0,0.9717453119475364,0.9712,0.9715102369450196,0.0018167495727539067
InceptionTime,TSC,Trace,0.0,1.0,1.0,1.0,0.0016241073608398438
InceptionTime,TSC,MiddlePhalanxTW,0.0,0.3471673402681155,0.512987012987013,0.36062331388418345,0.0016422271728515625
InceptionTime,TSC,uWaveGestureLibrary_Y,0.0,0.7657409469073306,0.7688442211055276,0.7694072850869399,0.002138376235961914
InceptionTime,TSC,MiddlePhalanxOutlineCorrect,0.0,0.8340701444149721,0.8350515463917526,0.8277590361445784,0.0016252994537353516
InceptionTime,TSC,SonyAIBORobotSurface,0.0,0.8923535973229224,0.8835274542429284,0.8974789251248672,0.015700340270996094
InceptionTime,TSC,Cricket_X,0.0,0.874482168077018,0.8666666666666667,0.8731839224927951,0.0017201900482177734
InceptionTime,TSC,Phoneme,0.0,0.2295327658775493,0.3354430379746836,0.2143757774104557,0.002790212631225586
InceptionTime,TSC,Computers,0.0,0.8121798155737705,0.812,0.812,0.0016222000122070312
InceptionTime,TSC,Two_Patterns,0.0,1.0,1.0,1.0,0.001939535140991211
InceptionTime,TSC,Worms,0.0,0.7907985257985258,0.8051948051948052,0.7637412587412588,0.001615285873413086
InceptionTime,TSC,DistalPhalanxTW,0.0,0.5116344605475039,0.6762589928057554,0.5239166291797871,0.001638650894165039
InceptionTime,TSC,Lighting7,0.0,0.8068903318903321,0.8082191780821918,0.8434001670843776,0.0016248226165771484
InceptionTime,TSC,NonInvasiveFatalECG_Thorax1,0.0,0.9612493103863532,0.9623409669211196,0.9614602177595954,0.002930879592895508
InceptionTime,TSC,Gun_Point,0.0,1.0,1.0,1.0,0.002018451690673828
InceptionTime,TSC,StarLightCurves,0.0,0.9756974989034958,0.9792374939290918,0.9633558110184268,0.0020918846130371094
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,Cricket_Z,0.0,0.8589990676512259,0.8641025641025641,0.8574354529044198,0.0018126964569091801
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,CinC_ECG_torso,0.0,0.8645710191241487,0.8471014492753624,0.8477310734689429,0.001821756362915039
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,yoga,0.0,0.900114609238251,0.8993333333333333,0.8975279097952202,0.0018398761749267574
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,DiatomSizeReduction,0.0,0.9590909090909092,0.9411764705882352,0.9275467440361058,0.003825664520263672
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,ProximalPhalanxOutlineCorrect,0.0,0.9310405643738976,0.9278350515463918,0.9004806641905179,0.001711130142211914
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,MedicalImages,0.0,0.8081896010616438,0.8026315789473685,0.7819124758046361,0.0018727779388427734
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,ElectricDevices,0.0,0.6828136037945091,0.7156010893528725,0.6249246430747621,0.0027027130126953125
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,Ham,0.0,0.6972222222222222,0.6952380952380952,0.6933551198257081,0.0016949176788330078
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,uWaveGestureLibrary_X,0.0,0.8213293556390194,0.8263539921831379,0.8246161823854691,0.002260923385620117
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,ProximalPhalanxOutlineAgeGroup,0.0,0.7724206349206351,0.8536585365853658,0.7937165775401068,0.001728057861328125
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,ECG200,0.0,0.9263736263736264,0.93,0.9210069444444444,0.0017023086547851562
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,DistalPhalanxOutlineAgeGroup,0.0,0.7255958417849899,0.7338129496402878,0.7490656236418949,0.0017077922821044922
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,wafer,0.0,0.9946928796791364,0.99870214146658,0.9986116409408684,0.001958131790161133
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,PhalangesOutlinesCorrect,0.0,0.8548951048951049,0.8531468531468531,0.8324591140226305,0.0017669200897216797
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,MALLAT,0.0,0.95951558706906,0.9556503198294244,0.9559578476896028,0.002105712890625
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,InsectWingbeatSound,0.0,0.6295175709944938,0.6287878787878788,0.6287878787878788,0.002151012420654297
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,Earthquakes,0.0,0.3722627737226277,0.7338129496402878,0.4903846153846154,0.0016963481903076172
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,WormsTwoClass,0.0,0.7412280701754386,0.7402597402597403,0.7462121212121212,0.0017151832580566404
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,HandOutlines,0.0,0.9676034348165496,0.9648648648648648,0.9560769011135434,0.001743316650390625
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,ProximalPhalanxTW,0.0,0.5973419495158626,0.7853658536585366,0.5552061122956645,0.0017354488372802734
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,BeetleFly,0.0,0.8846153846153846,0.85,0.85,0.0016944408416748047
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,UWaveGestureLibraryAll,0.0,0.9538690848563771,0.9533780011166946,0.953536931785494,0.002271413803100586
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,NonInvasiveFatalECG_Thorax2,0.0,0.9583735365121064,0.9603053435114504,0.9577785623731684,0.003177165985107422
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,TwoLeadECG,0.0,0.995644599303136,0.9956101843722563,0.9956140350877192,0.008726835250854492
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,Plane,0.0,1.0,1.0,1.0,0.001742839813232422
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,BirdChicken,0.0,0.9545454545454546,0.95,0.95,0.0017137527465820312
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,InlineSkate,0.0,0.47331577447690004,0.4618181818181818,0.48111778603180605,0.0018153190612792969
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,Symbols,0.0,0.98120367819183,0.9809045226130654,0.9811466677268637,0.0018613338470458984
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,Strawberry,0.0,0.9808373387300784,0.9837837837837838,0.9840208810797046,0.0017206668853759766
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,Haptics,0.0,0.5643011500759935,0.5551948051948052,0.5541778832314174,0.0017480850219726562
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,MoteStrain,0.0,0.9042438536752991,0.9017571884984026,0.8986982476410552,0.0017735958099365234
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,FacesUCR,0.0,0.9662117636367796,0.9673170731707316,0.9530160813981174,0.002264976501464844
nne/inception/use_bottleneck/False-0-1-2-3-4-,TSC,Adiac,0.0,0.8474796379208144,0.8542199488491049,0.8568883818883819,0.0020139217376708984
