classifier_name,archive_name,dataset_name,iteration,precision,accuracy,recall,duration
inception,UCRArchive_2018,MiddlePhalanxOutlineAgeGroup,0.0,0.46556058320764204,0.5454545454545454,0.4449716173854105,296.3856706619262
inception,UCRArchive_2018,Meat,0.0,0.9214340198321892,0.9166666666666666,0.9166666666666666,627.1200840473175
inception,UCRArchive_2018,BirdChicken,0.0,0.9545454545454546,0.95,0.95,504.6884648799896
inception,UCRArchive_2018,OliveOil,0.0,0.8933566433566434,0.8333333333333334,0.7638888888888888,610.1146490573882
inception,UCRArchive_2018,InsectEPGRegularTrain,0.0,1.0,1.0,1.0,441.19271087646484
inception,UCRArchive_2018,CricketZ,0.0,0.8312065441307223,0.8333333333333334,0.8262178018171465,371.5199854373932
inception,UCRArchive_2018,Lightning7,0.0,0.8095804988662133,0.8082191780821918,0.8221565819310179,129.67850613594058
inception,UCRArchive_2018,AllGestureWiimoteX,0.0,0.7684428759779496,0.7714285714285715,0.7714285714285715,434.4154870510101
inception,UCRArchive_2018,UWaveGestureLibraryAll,0.0,0.9431149537557582,0.942211055276382,0.942412331392785,1939.0180642604828
inception,UCRArchive_2018,Fish,0.0,0.9832068092937656,0.9828571428571428,0.9840194698569082,241.7975287437439
inception,UCRArchive_2018,SmallKitchenAppliances,0.0,0.7697527822658167,0.768,0.7679999999999999,575.3763911724092
inception,UCRArchive_2018,ACSF1,0.0,0.909148629148629,0.91,0.91,349.94533109664917
inception,UCRArchive_2018,ChlorineConcentration,0.0,0.8529192012966799,0.8596354166666667,0.8254072914746939,923.050670146942
inception,UCRArchive_2018,Ham,0.0,0.7274590163934427,0.7238095238095238,0.721677559912854,183.80883622169492
inception,UCRArchive_2018,SyntheticControl,0.0,0.9933333333333332,0.9933333333333332,0.9933333333333332,205.8943381309509
inception,UCRArchive_2018,MiddlePhalanxTW,0.0,0.40798008955329146,0.525974025974026,0.39254511993642427,550.5418071746826
inception,UCRArchive_2018,InsectWingbeatSound,0.0,0.6341050353073359,0.6328282828282829,0.6328282828282827,607.0256977081299
inception,UCRArchive_2018,Car,0.0,0.8722943722943723,0.8666666666666667,0.8643724696356275,430.8252620697022
inception,UCRArchive_2018,MelbournePedestrian,0.0,0.9094382942600601,0.9085690856908568,0.9083656026513168,1221.8576521873476
inception,UCRArchive_2018,Plane,0.0,1.0,1.0,1.0,230.66859126091003
inception,UCRArchive_2018,PigAirwayPressure,0.0,0.5726953601953603,0.5240384615384616,0.5240384615384616,432.0979442596436
inception,UCRArchive_2018,ECG5000,0.0,0.6732576440980909,0.9368888888888888,0.5752553064441772,777.6505019664764
inception,UCRArchive_2018,AllGestureWiimoteY,0.0,0.8325825825825826,0.8328571428571429,0.8328571428571427,419.16196751594543
inception,UCRArchive_2018,MixedShapesRegularTrain,0.0,0.9680988768307666,0.9678350515463916,0.9675177901704568,1156.1293578147888
inception,UCRArchive_2018,ProximalPhalanxOutlineAgeGroup,0.0,0.7645083639330886,0.8536585365853658,0.7788057040998217,556.1401903629303
inception,UCRArchive_2018,ECG200,0.0,0.9180035650623886,0.92,0.9071180555555556,120.5399432182312
inception,UCRArchive_2018,Adiac,0.0,0.8394725593255006,0.8312020460358056,0.838565376065376,310.9203207492828
inception,UCRArchive_2018,FaceAll,0.0,0.891223838857379,0.7964497041420119,0.9019250563483748,987.881432056427
inception,UCRArchive_2018,FacesUCR,0.0,0.9586663283220859,0.9634146341463414,0.9460924167268004,386.79674315452576
inception,UCRArchive_2018,UWaveGestureLibraryY,0.0,0.7474389852918741,0.7501395868230039,0.7507584629899291,805.4965062141417
inception,UCRArchive_2018,Symbols,0.0,0.9832045162608748,0.9829145728643216,0.9832698099773944,386.46619486808777
inception,UCRArchive_2018,CricketY,0.0,0.8453072828739585,0.8410256410256409,0.8425544859243658,518.8363246917726
inception,UCRArchive_2018,Lightning2,0.0,0.8019480519480521,0.8032786885245902,0.8019480519480521,445.1296973228455
inception,UCRArchive_2018,BME,0.0,0.9934640522875816,0.9933333333333332,0.9933333333333332,388.6860430240631
inception,UCRArchive_2018,Herring,0.0,0.6589743589743591,0.671875,0.6568825910931173,673.4168248176575
inception,UCRArchive_2018,GunPointAgeSpan,0.0,0.9874939874939876,0.9873417721518988,0.9872596153846154,141.74610447883606
inception,UCRArchive_2018,TwoPatterns,0.0,1.0,1.0,1.0,611.7246911525726
inception,UCRArchive_2018,DistalPhalanxOutlineAgeGroup,0.0,0.7351150401030385,0.7482014388489209,0.7779805881500796,594.7299780845643
inception,UCRArchive_2018,OSULeaf,0.0,0.9320471384804964,0.9256198347107438,0.8990620490620491,690.2684946060181
inception,UCRArchive_2018,GunPoint,0.0,1.0,1.0,1.0,392.2181451320648
inception,UCRArchive_2018,Phoneme,0.0,0.21639534871375368,0.3248945147679325,0.21067630650959976,520.3305447101593
inception,UCRArchive_2018,DiatomSizeReduction,0.0,0.9513248542660308,0.931372549019608,0.8949871050934881,629.8088872432709
inception,UCRArchive_2018,PowerCons,0.0,0.9446640316205536,0.9444444444444444,0.9444444444444444,151.29140901565555
inception,UCRArchive_2018,UMD,0.0,0.9861111111111109,0.9861111111111112,0.9861111111111109,380.5913577079773
inception,UCRArchive_2018,CBF,0.0,0.99457111834962,0.9944444444444444,0.9944444444444444,382.5689420700073
inception,UCRArchive_2018,GesturePebbleZ1,0.0,0.9331218374446552,0.9244186046511628,0.92327187100894,197.68597769737244
inception,UCRArchive_2018,SonyAIBORobotSurface1,0.0,0.8706896551724138,0.8502495840266223,0.8688046647230321,381.10596990585327
inception,UCRArchive_2018,HouseTwenty,0.0,0.9755102040816326,0.9747899159663864,0.9727536231884056,489.5447118282318
inception,UCRArchive_2018,BeetleFly,0.0,0.8333333333333333,0.75,0.75,381.1589341163635
inception,UCRArchive_2018,ElectricDevices,0.0,0.6749531881238344,0.7021138633121514,0.6131295996941273,8580.538791418076
inception,UCRArchive_2018,Fungi,0.0,1.0,1.0,1.0,576.00137591362
inception,UCRArchive_2018,FordB,0.0,0.8681220095693779,0.8679012345679012,0.86777859751599,4385.573764324188
inception,UCRArchive_2018,StarLightCurves,0.0,0.9755141944535658,0.9788732394366196,0.9623676006154942,2185.557532787323
inception,UCRArchive_2018,Wine,0.0,0.7625,0.7592592592592593,0.7592592592592593,488.62101125717163
inception,UCRArchive_2018,GestureMidAirD1,0.0,0.7667124542124543,0.7461538461538462,0.7461538461538463,265.9837658405304
inception,UCRArchive_2018,GesturePebbleZ2,0.0,0.8766613503455609,0.8734177215189873,0.8638239538239537,204.32929944992063
inception,UCRArchive_2018,MixedShapesSmallTrain,0.0,0.9070397383275096,0.9096907216494844,0.9077032801528556,235.29575753211972
inception,UCRArchive_2018,LargeKitchenAppliances,0.0,0.9099241795847592,0.904,0.904,690.0584580898285
inception,UCRArchive_2018,DodgerLoopDay,0.0,0.021428571428571432,0.15,0.14285714285714285,215.324866771698
inception,UCRArchive_2018,MiddlePhalanxOutlineCorrect,0.0,0.8109756097560976,0.8144329896907216,0.8096867469879518,810.4269125461577
inception,UCRArchive_2018,PhalangesOutlinesCorrect,0.0,0.8349178055060409,0.837995337995338,0.8195462458197811,1080.0667190551758
inception,UCRArchive_2018,NonInvasiveFetalECGThorax1,0.0,0.9606159843647064,0.9618320610687024,0.9608182339830006,3190.457865953445
inception,UCRArchive_2018,PickupGestureWiimoteZ,0.0,0.7375,0.72,0.72,404.0374028682709
inception,UCRArchive_2018,WormsTwoClass,0.0,0.7880952380952382,0.7922077922077922,0.7916666666666666,354.94110703468317
inception,UCRArchive_2018,SemgHandGenderCh2,0.0,0.7889509210573811,0.8083333333333333,0.7932234432234433,1020.6569366455078
inception,UCRArchive_2018,Mallat,0.0,0.9491007854385841,0.9428571428571428,0.9433139830795996,450.6472704410553
inception,UCRArchive_2018,PLAID,0.0,0.9082568425008604,0.9292364990689012,0.8818448615003973,1630.146330833435
inception,UCRArchive_2018,Trace,0.0,1.0,1.0,1.0,323.6043601036072
inception,UCRArchive_2018,DistalPhalanxTW,0.0,0.5162457912457912,0.6690647482014388,0.5110961163592743,523.9729461669922
inception,UCRArchive_2018,Earthquakes,0.0,0.473134328358209,0.7266187050359713,0.4950549450549451,416.784059047699
inception,UCRArchive_2018,Yoga,0.0,0.9065508684193108,0.9053333333333332,0.9033196027251558,369.3654205799103
inception,UCRArchive_2018,MedicalImages,0.0,0.7880504425523011,0.7907894736842105,0.7520847165718256,525.3931908607483
inception,UCRArchive_2018,RefrigerationDevices,0.0,0.541776119611081,0.5413333333333333,0.5413333333333333,585.5401442050934
inception,UCRArchive_2018,GestureMidAirD2,0.0,0.768986568986569,0.7307692307692307,0.7307692307692307,271.3217070102692
inception,UCRArchive_2018,DistalPhalanxOutlineCorrect,0.0,0.7863878143133463,0.7789855072463768,0.7559006211180124,833.7273666858673
inception,UCRArchive_2018,GunPointOldVersusYoung,0.0,0.9520697167755992,0.9523809523809524,0.9527272727272726,137.22617268562314
inception,UCRArchive_2018,PigArtPressure,0.0,0.996153846153846,0.9951923076923076,0.9951923076923076,479.03798723220825
inception,UCRArchive_2018,EthanolLevel,0.0,0.8087840833618429,0.8059999999999999,0.8058435739887353,1958.1645078659055
inception,UCRArchive_2018,CricketX,0.0,0.8369879759072609,0.8282051282051283,0.8382115704767665,377.4208226203919
inception,UCRArchive_2018,EOGHorizontalSignal,0.0,0.6613051315690134,0.6104972375690608,0.6116240266963292,1041.852424621582
inception,UCRArchive_2018,ProximalPhalanxOutlineCorrect,0.0,0.9303583502366464,0.9347079037800688,0.9171946689971596,819.6369819641112
inception,UCRArchive_2018,Wafer,1.0,0.9939565775326882,0.9985399091499026,0.9985207153180278,637.1945426464082
inception,UCRArchive_2018,HandOutlines,1.0,0.9717523243801652,0.9702702702702702,0.9635956981060244,5767.482018709184
inception,UCRArchive_2018,ShapesAll,1.0,0.9266390091390092,0.915,0.915,811.8294470310211
inception,UCRArchive_2018,FiftyWords,1.0,0.7520626040626042,0.8285714285714286,0.7143119242298809,1260.7263062000275
inception,UCRArchive_2018,FaceFour,1.0,0.9741379310344828,0.9659090909090908,0.9676573426573428,596.9903433322906
inception,UCRArchive_2018,ShakeGestureWiimoteZ,1.0,0.938095238095238,0.92,0.92,569.5179541110992
inception,UCRArchive_2018,DodgerLoopGame,1.0,0.8622760800842992,0.8623188405797102,0.8617424242424243,387.2202832698822
inception,UCRArchive_2018,ScreenType,1.0,0.5935164522856985,0.5866666666666667,0.5866666666666666,712.347738981247
inception,UCRArchive_2018,GestureMidAirD3,1.0,0.3402625152625153,0.3538461538461539,0.3538461538461538,267.0575752258301
inception,UCRArchive_2018,ItalyPowerDemand,1.0,0.968980253463012,0.9689018464528668,0.9688845822566752,159.65658640861508
inception,UCRArchive_2018,ToeSegmentation1,1.0,0.9691035013466718,0.9692982456140352,0.9703703703703704,533.9884662628174
inception,UCRArchive_2018,FordA,1.0,0.9566862040771328,0.9568181818181818,0.9569433241642711,4021.6201691627502
inception,UCRArchive_2018,AllGestureWiimoteZ,1.0,0.7964302794413736,0.7957142857142857,0.7957142857142856,385.1509428024292
inception,UCRArchive_2018,Coffee,1.0,1.0,1.0,1.0,543.3530657291411
inception,UCRArchive_2018,EOGVerticalSignal,1.0,0.468780449268955,0.4668508287292818,0.4687214188604623,1042.9266691207886
inception,UCRArchive_2018,ProximalPhalanxTW,1.0,0.5454777311940572,0.7853658536585366,0.5238717128642502,513.2857167720795
inception,UCRArchive_2018,TwoLeadECG,1.0,0.9982486865148862,0.9982440737489026,0.9982456140350876,450.77833223342896
inception,UCRArchive_2018,SemgHandSubjectCh2,1.0,0.8153778762892268,0.8044444444444444,0.8044444444444444,1290.6703579425812
inception,UCRArchive_2018,NonInvasiveFetalECGThorax2,1.0,0.9543407982067617,0.9572519083969464,0.9542846681646046,2771.275335788727
inception,UCRArchive_2018,SwedishLeaf,1.0,0.9670208439091148,0.9664,0.9672660948437346,796.637861251831
inception,UCRArchive_2018,Chinatown,1.0,0.9747474747474748,0.9854227405247812,0.9899598393574296,597.1630961894989
inception,UCRArchive_2018,WordSynonyms,1.0,0.6915305574853344,0.7351097178683386,0.5953406473838843,276.70206117630005
inception,UCRArchive_2018,Strawberry,1.0,0.9794808949220716,0.9837837837837838,0.9857079195314488,475.8648300170898
inception,UCRArchive_2018,ECGFiveDays,1.0,1.0,1.0,1.0,473.164694070816
inception,UCRArchive_2018,Crop,1.0,0.7439956285557013,0.7481547619047619,0.7481547619047619,4030.854953765869
inception,UCRArchive_2018,UWaveGestureLibraryZ,1.0,0.7383761889772751,0.7459519821328866,0.7475966055511731,947.1136455535888
inception,UCRArchive_2018,UWaveGestureLibraryX,1.0,0.802809647046493,0.8073701842546064,0.8056042972111733,812.9435019493103
inception,UCRArchive_2018,Computers,1.0,0.8120199692780339,0.812,0.812,398.7625696659088
inception,UCRArchive_2018,FreezerSmallTrain,1.0,0.8731066642560971,0.8729824561403509,0.8729824561403509,390.926949262619
inception,UCRArchive_2018,DodgerLoopWeekend,1.0,0.9555263157894736,0.9710144927536232,0.97140522875817,391.6133484840393
inception,UCRArchive_2018,SmoothSubspace,1.0,0.986797385620915,0.9866666666666668,0.9866666666666668,133.7877721786499
inception,UCRArchive_2018,Rock,1.0,0.5650584795321638,0.52,0.6071428571428571,209.51988744735718
inception,UCRArchive_2018,SemgHandMovementCh2,1.0,0.5011358231840716,0.4133333333333333,0.4133333333333334,1517.6141731739044
inception,UCRArchive_2018,ShapeletSim,1.0,0.8409090909090908,0.7666666666666667,0.7666666666666666,511.77617812156683
inception,UCRArchive_2018,MoteStrain,1.0,0.8870200126461396,0.8849840255591054,0.8818845882277424,473.112193107605
inception,UCRArchive_2018,CinCECGTorso,1.0,0.8774166395134138,0.8652173913043478,0.8656310029732717,491.8308804035187
inception,UCRArchive_2018,InlineSkate,1.0,0.5361039825109419,0.4909090909090909,0.5038514166486072,413.819970369339
inception,UCRArchive_2018,SonyAIBORobotSurface2,1.0,0.9304993435646702,0.938090241343127,0.9430761345634144,390.99350142478943
inception,UCRArchive_2018,InsectEPGSmallTrain,1.0,0.9465982915350004,0.9437751004016064,0.9452152726767086,576.5563807487488
inception,UCRArchive_2018,FreezerRegularTrain,1.0,0.9965156794425089,0.9964912280701754,0.9964912280701754,176.2631471157074
inception,UCRArchive_2018,ArrowHead,1.0,0.8664021164021164,0.8685714285714285,0.8713882052684351,637.056266784668
inception,UCRArchive_2018,GunPointMaleVersusFemale,1.0,0.9966887417218544,0.9968354430379748,0.9969879518072288,138.85712933540344
inception,UCRArchive_2018,Haptics,1.0,0.5630420015308075,0.5584415584415584,0.5572679377804142,423.0730135440826
inception,UCRArchive_2018,PigCVP,1.0,0.9705128205128204,0.9615384615384616,0.9615384615384616,477.9916343688965
inception,UCRArchive_2018,Worms,1.0,0.785672514619883,0.7922077922077922,0.7483566433566434,407.3863000869751
inception,UCRArchive_2018,Beef,1.0,0.7920634920634921,0.7333333333333333,0.7333333333333333,547.1628794670105
inception,UCRArchive_2018,ToeSegmentation2,1.0,0.8870967741935484,0.946153846153846,0.9669811320754718,394.5005784034729
inception,UCRArchive_2018,MiddlePhalanxOutlineAgeGroup,1.0,0.4794601828005858,0.5324675324675324,0.46350151091530395,555.7402095794679
inception,UCRArchive_2018,Meat,1.0,0.9363636363636364,0.9333333333333332,0.9333333333333332,625.6413409709929
inception,UCRArchive_2018,BirdChicken,1.0,1.0,1.0,1.0,608.4166915416718
inception,UCRArchive_2018,OliveOil,1.0,0.8933566433566434,0.8333333333333334,0.7638888888888888,516.5963599681853
inception,UCRArchive_2018,InsectEPGRegularTrain,1.0,1.0,1.0,1.0,438.91672921180725
inception,UCRArchive_2018,CricketZ,1.0,0.8527151543295984,0.8538461538461538,0.8483596081354503,372.6962456703186
inception,UCRArchive_2018,Lightning7,1.0,0.8359937914559764,0.8356164383561644,0.85843776106934,124.04813909530641
inception,UCRArchive_2018,AllGestureWiimoteX,1.0,0.7727282729875645,0.77,0.77,411.1348624229431
inception,UCRArchive_2018,UWaveGestureLibraryAll,1.0,0.9405115629423172,0.9399776661083192,0.9401710659486102,1963.5151724815369
inception,UCRArchive_2018,Fish,1.0,0.972018722018722,0.9714285714285714,0.971264367816092,229.6231074333191
inception,UCRArchive_2018,SmallKitchenAppliances,1.0,0.7463413435549658,0.7466666666666667,0.7466666666666667,601.3975713253021
inception,UCRArchive_2018,ACSF1,1.0,0.8949605949605949,0.89,0.89,369.7168757915497
inception,UCRArchive_2018,ChlorineConcentration,1.0,0.8652317180171876,0.8692708333333333,0.8338122784077342,919.84362077713
inception,UCRArchive_2018,Ham,1.0,0.6958914159941306,0.6952380952380952,0.6938997821350763,495.479391336441
inception,UCRArchive_2018,SyntheticControl,1.0,0.9967320261437908,0.9966666666666668,0.9966666666666668,339.1848266124725
inception,UCRArchive_2018,MiddlePhalanxTW,1.0,0.3807961223042615,0.5,0.36471903297990255,589.0903928279878
inception,UCRArchive_2018,InsectWingbeatSound,1.0,0.629175695138386,0.6318181818181818,0.6318181818181818,609.4759032726288
inception,UCRArchive_2018,Car,1.0,0.8875,0.8833333333333333,0.8836032388663968,677.3858623504639
inception,UCRArchive_2018,MelbournePedestrian,1.0,0.913066017118546,0.9126691266912668,0.9125047967905112,1210.6082346439364
inception,UCRArchive_2018,Plane,1.0,1.0,1.0,1.0,225.55965042114258
inception,UCRArchive_2018,PigAirwayPressure,1.0,0.6011904761904762,0.5480769230769231,0.5480769230769231,495.9819440841675
inception,UCRArchive_2018,ECG5000,1.0,0.6958076698943612,0.9397777777777778,0.5795209357341501,861.836315870285
inception,UCRArchive_2018,AllGestureWiimoteY,1.0,0.8148275617666606,0.8157142857142857,0.8157142857142856,381.6503822803497
inception,UCRArchive_2018,MixedShapesRegularTrain,1.0,0.964707935425475,0.9645360824742268,0.9636634236045684,1119.2003972530363
inception,UCRArchive_2018,ProximalPhalanxOutlineAgeGroup,1.0,0.7270022158911048,0.8292682926829268,0.7435918003565062,560.4522635936737
inception,UCRArchive_2018,ECG200,1.0,0.9016544117647058,0.9,0.8793402777777778,210.9681532382965
inception,UCRArchive_2018,Adiac,1.0,0.8561524061524062,0.8542199488491049,0.8583895833895834,798.6558275222777
inception,UCRArchive_2018,FaceAll,1.0,0.8829599416912998,0.8100591715976332,0.9085688483680842,374.90995383262634
inception,UCRArchive_2018,FacesUCR,1.0,0.9683435019703788,0.9673170731707316,0.9538112867287584,384.5484507083893
inception,UCRArchive_2018,UWaveGestureLibraryY,1.0,0.7557013701101034,0.7587939698492462,0.7593617407829298,827.3516364097595
inception,UCRArchive_2018,Symbols,1.0,0.9871759600425776,0.9869346733668342,0.9870497479413772,532.4420487880707
inception,UCRArchive_2018,CricketY,1.0,0.854731505953636,0.8461538461538461,0.8490153177080645,378.54160261154175
inception,UCRArchive_2018,Lightning2,1.0,0.8019480519480521,0.8032786885245902,0.8019480519480521,444.77854347229004
inception,UCRArchive_2018,BME,1.0,0.9934640522875816,0.9933333333333332,0.9933333333333332,393.71455001831055
inception,UCRArchive_2018,Herring,1.0,0.611336032388664,0.625,0.611336032388664,666.2300345897676
inception,UCRArchive_2018,GunPointAgeSpan,1.0,0.9874939874939876,0.9873417721518988,0.9872596153846154,140.53623580932614
inception,UCRArchive_2018,TwoPatterns,1.0,1.0,1.0,1.0,615.7465224266052
inception,UCRArchive_2018,DistalPhalanxOutlineAgeGroup,1.0,0.6795540764479505,0.6978417266187049,0.7389540779371289,557.7816686630249
inception,UCRArchive_2018,OSULeaf,1.0,0.9364635170966178,0.9297520661157024,0.9020923520923522,685.3727614879607
inception,UCRArchive_2018,GunPoint,1.0,1.0,1.0,1.0,389.53156757354736
inception,UCRArchive_2018,Phoneme,1.0,0.2370891122973437,0.33016877637130804,0.2098732998597801,521.4173009395598
inception,UCRArchive_2018,DiatomSizeReduction,1.0,0.9649532710280374,0.9509803921568628,0.9404416505480336,491.1223883628845
inception,UCRArchive_2018,PowerCons,1.0,0.9675903018307768,0.9666666666666668,0.9666666666666668,148.04039359092712
inception,UCRArchive_2018,UMD,1.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,394.78544211387634
inception,UCRArchive_2018,CBF,1.0,0.9988998899889988,0.9988888888888888,0.9988888888888888,502.99339890480036
inception,UCRArchive_2018,GesturePebbleZ1,1.0,0.9263888888888888,0.9186046511627908,0.9156406981694336,207.3179926872253
inception,UCRArchive_2018,SonyAIBORobotSurface1,1.0,0.8893411586520257,0.8818635607321131,0.895060682080141,381.23097252845764
inception,UCRArchive_2018,HouseTwenty,1.0,0.9859154929577464,0.9831932773109244,0.98,498.5410401821137
inception,UCRArchive_2018,BeetleFly,1.0,0.8571428571428572,0.8,0.8,507.564576625824
inception,UCRArchive_2018,ElectricDevices,1.0,0.6863588598169671,0.7130073920373492,0.6213203968060589,5032.2206864357
inception,UCRArchive_2018,Fungi,1.0,1.0,1.0,1.0,388.43906569480896
inception,UCRArchive_2018,FordB,1.0,0.8476712261756991,0.8469135802469135,0.8466791456566408,4490.843202352524
inception,UCRArchive_2018,StarLightCurves,1.0,0.9743610606751656,0.9785089849441476,0.9622317482024408,1917.5415058135986
inception,UCRArchive_2018,Wine,1.0,0.6588235294117647,0.6481481481481481,0.6481481481481481,473.4294078350067
inception,UCRArchive_2018,GestureMidAirD1,1.0,0.755357142857143,0.7384615384615385,0.7384615384615386,253.2135181427002
inception,UCRArchive_2018,GesturePebbleZ2,1.0,0.8817044923286158,0.8860759493670886,0.8809595959595959,208.4218876361847
inception,UCRArchive_2018,MixedShapesSmallTrain,1.0,0.9058792742348828,0.9084536082474228,0.9062040168420088,276.620213508606
inception,UCRArchive_2018,LargeKitchenAppliances,1.0,0.9009393287602218,0.8959999999999999,0.8959999999999999,657.9811956882478
inception,UCRArchive_2018,DodgerLoopDay,1.0,0.021428571428571432,0.15,0.14285714285714285,140.98081398010254
inception,UCRArchive_2018,MiddlePhalanxOutlineCorrect,1.0,0.8147007469201668,0.8178694158075601,0.8126987951807231,386.95961952209467
inception,UCRArchive_2018,PhalangesOutlinesCorrect,1.0,0.8590462480434004,0.8519813519813519,0.8270649136469834,1124.3126254081726
inception,UCRArchive_2018,NonInvasiveFetalECGThorax1,1.0,0.9550750680907184,0.9562340966921121,0.9561039057618028,3310.739629030228
