,classifier_name,archive_name,dataset_name,iteration,precision,accuracy,recall,train_time,test_time
785,nne/inception/batch_size/16-0-1-2-3-4-,TSC,BeetleFly,0.0,0.8571428571428572,0.8,0.8,0.0,0.0
786,nne/inception/batch_size/16-0-1-2-3-4-,TSC,UWaveGestureLibraryAll,0.0,0.9552465168922007,0.9547738693467336,0.9548848567755894,0.0,0.0
787,nne/inception/batch_size/16-0-1-2-3-4-,TSC,NonInvasiveFatalECG_Thorax2,0.0,0.9573592469766596,0.9603053435114504,0.9577454778698684,0.0,0.0
788,nne/inception/batch_size/16-0-1-2-3-4-,TSC,TwoLeadECG,0.0,0.9991228070175441,0.9991220368744512,0.9991228070175441,0.0,0.0
789,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Plane,0.0,1.0,1.0,1.0,0.0,0.0
790,nne/inception/batch_size/16-0-1-2-3-4-,TSC,BirdChicken,0.0,0.8535353535353536,0.85,0.8500000000000001,0.0,0.0
791,nne/inception/batch_size/16-0-1-2-3-4-,TSC,InlineSkate,0.0,0.4728232991371791,0.4490909090909091,0.4711349260349088,0.0,0.0
792,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Symbols,0.0,0.9804208222674404,0.9798994974874372,0.9798026556603492,0.0,0.0
793,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Strawberry,0.0,0.9808373387300784,0.9837837837837838,0.9840208810797046,0.0,0.0
794,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Haptics,0.0,0.5277587748714508,0.5194805194805194,0.5181466534946542,0.0,0.0
795,nne/inception/batch_size/16-0-1-2-3-4-,TSC,MoteStrain,0.0,0.893521950415946,0.8937699680511182,0.8925489440914052,0.0,0.0
796,nne/inception/batch_size/16-0-1-2-3-4-,TSC,FacesUCR,0.0,0.9674167101089134,0.9702439024390244,0.9577993530543524,0.0,0.0
797,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Adiac,0.0,0.8376630501630502,0.8414322250639387,0.8411759411759411,0.0,0.0
798,nne/inception/batch_size/16-0-1-2-3-4-,TSC,FordB,0.0,0.9315705102942836,0.9312431243124312,0.9309648358035456,0.0,0.0
799,nne/inception/batch_size/16-0-1-2-3-4-,TSC,ShapeletSim,0.0,1.0,1.0,1.0,0.0,0.0
800,nne/inception/batch_size/16-0-1-2-3-4-,TSC,MiddlePhalanxOutlineAgeGroup,0.0,0.4453467821888875,0.5194805194805194,0.43255598859047134,0.0,0.0
801,nne/inception/batch_size/16-0-1-2-3-4-,TSC,CBF,0.0,0.9988998899889988,0.9988888888888888,0.9988888888888888,0.0,0.0
802,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Herring,0.0,0.5789473684210527,0.59375,0.5789473684210527,0.0,0.0
803,nne/inception/batch_size/16-0-1-2-3-4-,TSC,FordA,0.0,0.9486539892492042,0.9486253818383782,0.948529352754705,0.0,0.0
804,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Meat,0.0,0.9538239538239538,0.95,0.95,0.0,0.0
805,nne/inception/batch_size/16-0-1-2-3-4-,TSC,OliveOil,0.0,0.8920454545454545,0.8666666666666667,0.7916666666666666,0.0,0.0
806,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Car,0.0,0.9226190476190476,0.9166666666666666,0.9112926547137074,0.0,0.0
807,nne/inception/batch_size/16-0-1-2-3-4-,TSC,LargeKitchenAppliances,0.0,0.9098373363596336,0.9066666666666666,0.9066666666666668,0.0,0.0
808,nne/inception/batch_size/16-0-1-2-3-4-,TSC,ECGFiveDays,0.0,1.0,1.0,1.0,0.0,0.0
809,nne/inception/batch_size/16-0-1-2-3-4-,TSC,FaceFour,0.0,0.9622331691297208,0.9545454545454546,0.958041958041958,0.0,0.0
810,nne/inception/batch_size/16-0-1-2-3-4-,TSC,ECG5000,0.0,0.6547997507282085,0.9355555555555556,0.5816031053973814,0.0,0.0
811,nne/inception/batch_size/16-0-1-2-3-4-,TSC,ToeSegmentation1,0.0,0.9601524601524599,0.9605263157894736,0.9611111111111108,0.0,0.0
812,nne/inception/batch_size/16-0-1-2-3-4-,TSC,ScreenType,0.0,0.6099224268714739,0.6026666666666667,0.6026666666666666,0.0,0.0
813,nne/inception/batch_size/16-0-1-2-3-4-,TSC,WordsSynonyms,0.0,0.6533606790126327,0.7507836990595611,0.6153669773757315,0.0,0.0
814,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Wine,0.0,0.7922077922077921,0.7777777777777778,0.7777777777777777,0.0,0.0
815,nne/inception/batch_size/16-0-1-2-3-4-,TSC,RefrigerationDevices,0.0,0.5225397714890571,0.5306666666666666,0.5306666666666667,0.0,0.0
816,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Cricket_Y,0.0,0.8672005603908833,0.8641025641025641,0.8655533750522872,0.0,0.0
817,nne/inception/batch_size/16-0-1-2-3-4-,TSC,50words,0.0,0.7841808939852419,0.8505494505494505,0.7538980857120177,0.0,0.0
818,nne/inception/batch_size/16-0-1-2-3-4-,TSC,SonyAIBORobotSurfaceII,0.0,0.9540024800220446,0.9590766002098636,0.960602460162147,0.0,0.0
819,nne/inception/batch_size/16-0-1-2-3-4-,TSC,ChlorineConcentration,0.0,0.8753290423693617,0.8828125,0.8543220227413304,0.0,0.0
820,nne/inception/batch_size/16-0-1-2-3-4-,TSC,uWaveGestureLibrary_Z,0.0,0.7569347492173828,0.7640982691233947,0.7656343410402261,0.0,0.0
821,nne/inception/batch_size/16-0-1-2-3-4-,TSC,ShapesAll,0.0,0.933307525807526,0.9216666666666666,0.9216666666666667,0.0,0.0
822,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Coffee,0.0,1.0,1.0,1.0,0.0,0.0
823,nne/inception/batch_size/16-0-1-2-3-4-,TSC,ItalyPowerDemand,0.0,0.9679863073737665,0.967930029154519,0.9679155900086132,0.0,0.0
824,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Lighting2,0.0,0.8026881720430108,0.8032786885245902,0.8046536796536796,0.0,0.0
825,nne/inception/batch_size/16-0-1-2-3-4-,TSC,DistalPhalanxOutlineCorrect,0.0,0.7748660945689109,0.7753623188405797,0.7577639751552795,0.0,0.0
826,nne/inception/batch_size/16-0-1-2-3-4-,TSC,FaceAll,0.0,0.8963478752730174,0.8088757396449704,0.9106590896486518,0.0,0.0
827,nne/inception/batch_size/16-0-1-2-3-4-,TSC,ToeSegmentation2,0.0,0.8783333333333334,0.9384615384615383,0.9461477987421384,0.0,0.0
828,nne/inception/batch_size/16-0-1-2-3-4-,TSC,ArrowHead,0.0,0.8564946595098677,0.8514285714285714,0.8627290128520645,0.0,0.0
829,nne/inception/batch_size/16-0-1-2-3-4-,TSC,OSULeaf,0.0,0.9419728693894586,0.9421487603305784,0.9271096053704748,0.0,0.0
830,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Beef,0.0,0.8027777777777778,0.7333333333333333,0.7333333333333334,0.0,0.0
831,nne/inception/batch_size/16-0-1-2-3-4-,TSC,SmallKitchenAppliances,0.0,0.7728977641235706,0.7733333333333333,0.7733333333333334,0.0,0.0
832,nne/inception/batch_size/16-0-1-2-3-4-,TSC,FISH,0.0,0.9775132275132272,0.9771428571428572,0.9780670889045272,0.0,0.0
833,nne/inception/batch_size/16-0-1-2-3-4-,TSC,synthetic_control,0.0,0.9967320261437908,0.9966666666666668,0.9966666666666668,0.0,0.0
834,nne/inception/batch_size/16-0-1-2-3-4-,TSC,SwedishLeaf,0.0,0.9604720601459732,0.9584,0.9598573729008512,0.0,0.0
